 D lon lat flux5 flux8 X Y Z MirX MirY MirZ TI objid r delta alpha D_model D_true model eta etafit
87 1.0 33.818583873039 -61.30539657918793 47064.0 253060.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
88 1.0 207.34073840022455 23.201719031106062 47115.0 253132.00000000003 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
89 1.0 334.5466311274371 -18.28183344845813 47117.0 253363.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
90 1.0 114.68482288247652 -78.71166863579778 47048.0 253035.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
91 1.0 240.2677367869254 -13.674194659828444 47098.0 253137.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
92 1.0 47.447230465581185 -43.436867959906614 47066.0 252997.00000000003 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
93 1.0 257.8777934826836 62.82689551713193 47037.0 252977.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
94 1.0 104.1861934609924 -84.00516722159469 47039.0 252979.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
95 1.0 65.94889032256206 82.61688993542523 47034.0 252969.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
96 1.0 211.14465653162995 -26.033607275052667 47143.0 253307.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
97 1.0 7.238716627497679 -25.792759727542276 47097.0 253218.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
98 1.0 298.4184105182507 -87.06086951693258 47018.0 252908.00000000003 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
